卷號,上,右,左,下,
100006214820_#2.jpg _P3,1450.00137930969,2146.00838768165,2146.0058247824,1449.00138026159,
100006224815_#2.jpg _P3,1450.00137930969,2145.00839159198,2146.0058247824,1449.00034506552,
100006234810_#2.jpg _P3,1450,2145.00209790107,2146.0002329916,1448.00034530383,
100006244805_#2.jpg _P3,1450.00137930969,2145.00839159198,2146.0058247824,1449.00034506552,
100006254897_#2.jpg _P3,1450.00034482755,2145.00372960049,2145.00372960049,1450.00034482755,
100006264892_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00209692349,1448.00034530383,
100006274887_#2.jpg _P3,1451.0013783591,2145.00839159198,2146.0058247824,1450.00034482755,
100006284882_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.0058247824,1450.00137930969,
100006294877_#2.jpg _P3,1450.00137930969,2146.00372786256,2146.00372786256,1450.00137930969,
100006304818_#2.jpg _P3,1449.00138026159,2145.00372960049,2146.00372786256,1449.00034506552,
100006314813_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00372786256,1449.00034506552,
100006324808_#2.jpg _P3,1450.00034482755,2146.0058247824,2146.0058247824,1450.00034482755,
100006334803_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00372786256,1450.00034482755,
100006344895_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.0058247824,1450.00137930969,
100006354890_#2.jpg _P3,1450.00137930969,2146.0058247824,2147.00372612625,1449.00034506552,
100006364885_#2.jpg _P3,1450.00034482755,2146.00209692349,2146.00093196625,1449.00034506552,
100007014823_#2.jpg _P3,1451,2145.00582749791,2144.00209887957,1449.00034506552,
100007024818_#2.jpg _P3,1450.00034482755,2145.00839159198,2144.00583021595,1449.00138026159,
100007034813_#2.jpg _P3,1449.00138026159,2145.00582749791,2146.0058247824,1449.00034506552,
100007044808_#2.jpg _P3,1450.00137930969,2145.00839159198,2145.00582749791,1449.00138026159,
100007054803_#2.jpg _P3,1450.00310344495,2145.00839159198,2146.0058247824,1449.00138026159,
100007064895_#2.jpg _P3,1450.00310344495,2145.00582749791,2146.00372786256,1449.00138026159,
100007074890_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
