卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,左高-右高,,列標籤,計數 - 上寬-下寬
100017225884_#1.jpg _P1,1463,2149,2146.000233,1462.003078,100017225884_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100017235879_#1.jpg _P1,1464.000342,2149.000931,2147,1462.003078,100017235879_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100017245874_#1.jpg _P1,1463.000342,2148,2147.000233,1462.001368,100017245874_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100017255869_#1.jpg _P1,1463.000342,2148.000233,2146,1462.003078,100017255869_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100017265864_#1.jpg _P1,1464.000342,2148.000233,2147.000233,1462.001368,100017265864_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100017275859_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100017275859_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100017285854_#1.jpg _P1,1463.000342,2149.002094,2147.000233,1461.00308,100017285854_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100017295849_#1.jpg _P1,1464,2148.000233,2147.000233,1462.000342,100017295849_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100017305887_#1.jpg _P1,1464.000342,2149,2147.000233,1463.000342,100017305887_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100017315882_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100017315882_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100017325877_#1.jpg _P1,1463.001367,2148.000931,2147.000233,1462.003078,100017325877_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100017335872_#1.jpg _P1,1464,2148.000233,2147.000233,1462.000342,100017335872_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100017345867_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100017345867_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100017355862_#1.jpg _P1,1463.000342,2149.000931,2147.000233,1462.003078,100017355862_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100017365857_#1.jpg _P1,1464.000342,2149.000931,2146.000233,1463.005468,100017365857_#1.jpg _P1,1464,2149,2146,1463,1,3,,,
100018015892_#1.jpg _P1,1463.000342,2149.000931,2147.000932,1463.003076,100018015892_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100018025887_#1.jpg _P1,1463,2149.000931,2147.000233,1464.001366,100018025887_#1.jpg _P1,1463,2149,2147,1464,-1,2,,,
100018035882_#1.jpg _P1,1463,2148.000233,2147.000233,1463.000342,100018035882_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100018045877_#1.jpg _P1,1464.000342,2148,2148.000233,1463.000342,100018045877_#1.jpg _P1,1464,2148,2148,1463,1,0,,,
100018055872_#1.jpg _P1,1463,2148.000233,2146.000233,1461.001369,100018055872_#1.jpg _P1,1463,2148,2146,1461,2,2,,,
100018065867_#1.jpg _P1,1463,2149.000233,2147.000233,1461.001369,100018065867_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100018075862_#1.jpg _P1,1463,2149,2147,1463.001367,100018075862_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100018085857_#1.jpg _P1,1463,2148,2147.000233,1462.000342,100018085857_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100018095852_#1.jpg _P1,1463.001367,2149.000931,2148.000233,1462.003078,100018095852_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100018105890_#1.jpg _P1,1464.000342,2148.000233,2147.000233,1462.001368,100018105890_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100018115885_#1.jpg _P1,1462,2148.000233,2147.000233,1462.000342,100018115885_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100018125880_#1.jpg _P1,1463,2149,2147.000932,1461.001369,100018125880_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100018135875_#1.jpg _P1,1463.000342,2149.000931,2147.000233,1462.003078,100018135875_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100018145870_#1.jpg _P1,1463,2148.000233,2147.000233,1461.000342,100018145870_#1.jpg _P1,1463,2148,2147,1461,2,1,,,
100018155865_#1.jpg _P1,1463,2148,2146.000233,1462.001368,100018155865_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100018165860_#1.jpg _P1,1463.000342,2149,2146.002097,1460.00137,100018165860_#1.jpg _P1,1463,2149,2146,1460,3,3,,,
100018175855_#1.jpg _P1,1464.000342,2148.000931,2147.000233,1461.001369,100018175855_#1.jpg _P1,1464,2148,2147,1461,3,1,,,
100018185850_#1.jpg _P1,1463.000342,2149.000233,2147.000932,1462.000342,100018185850_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100018195845_#1.jpg _P1,1463.000342,2149,2147.000233,1462.003078,100018195845_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100018205883_#1.jpg _P1,1463,2149.000233,2147.000932,1460.00137,100018205883_#1.jpg _P1,1463,2149,2147,1460,3,2,,,
100018215878_#1.jpg _P1,1464,2149.000931,2146.000233,1461.00308,100018215878_#1.jpg _P1,1464,2149,2146,1461,3,3,,,
100018225873_#1.jpg _P1,1463.000342,2149.000233,2148,1462.001368,100018225873_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100018235868_#1.jpg _P1,1464.000342,2148.000233,2147.000233,1462.001368,100018235868_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100018245863_#1.jpg _P1,1463,2148,2146.000932,1461.001369,100018245863_#1.jpg _P1,1463,2148,2146,1461,2,2,,,
100018255858_#1.jpg _P1,1463.000342,2148.000233,2147.000233,1461.001369,100018255858_#1.jpg _P1,1463,2148,2147,1461,2,1,,,
100018265853_#1.jpg _P1,1463.000342,2149.000233,2146.000233,1461.005476,100018265853_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100018275848_#1.jpg _P1,1463.000342,2148.000931,2146.002097,1462.000342,100018275848_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100018285843_#1.jpg _P1,1463.000342,2149.000233,2148,1462.001368,100018285843_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100018295838_#1.jpg _P1,1463.000342,2148,2147.000233,1462.001368,100018295838_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100018305876_#1.jpg _P1,1463.000342,2148,2147.000233,1462.001368,100018305876_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100018315871_#1.jpg _P1,1463,2148.000233,2147.000233,1463.000342,100018315871_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100018325866_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100018325866_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100018335861_#1.jpg _P1,1463.000342,2148.000931,2147.002096,1462,100018335861_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100018345856_#1.jpg _P1,1463.000342,2149.000233,2148,1462.001368,100018345856_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100018355851_#1.jpg _P1,1462,2148,2147.000233,1461.000342,100018355851_#1.jpg _P1,1462,2148,2147,1461,1,1,,,
100018365846_#1.jpg _P1,1463.000342,2149,2145.000233,1462.003078,100018365846_#1.jpg _P1,1463,2149,2145,1462,1,4,,,
100019015881_#1.jpg _P1,1464,2149,2148.000931,1462.000342,100019015881_#1.jpg _P1,1464,2149,2148,1462,2,1,,,
100019025876_#1.jpg _P1,1464.000342,2150.000233,2147.000932,1461.001369,100019025876_#1.jpg _P1,1464,2150,2147,1461,3,3,,,
100019035871_#1.jpg _P1,1463,2147.000233,2147.000932,1462,100019035871_#1.jpg _P1,1463,2147,2147,1462,1,0,,,
100019045866_#1.jpg _P1,1463,2149,2147.000233,1462.001368,100019045866_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100019055861_#1.jpg _P1,1464.000342,2149.000931,2148.000233,1461.001369,100019055861_#1.jpg _P1,1464,2149,2148,1461,3,1,,,
100019065856_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100019065856_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100019075851_#1.jpg _P1,1464.000342,2147.000233,2147.000233,1462.000342,100019075851_#1.jpg _P1,1464,2147,2147,1462,2,0,,,
100019085846_#1.jpg _P1,1464.000342,2148,2146.000932,1462.000342,100019085846_#1.jpg _P1,1464,2148,2146,1462,2,2,,,
100019095841_#1.jpg _P1,1463,2148,2147.000233,1462.000342,100019095841_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100019105879_#1.jpg _P1,1462.000342,2148,2147.000233,1461,100019105879_#1.jpg _P1,1462,2148,2147,1461,1,1,,,
100019115874_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.000342,100019115874_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100019125869_#1.jpg _P1,1464.000342,2148.000233,2147.002096,1462,100019125869_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100019135864_#1.jpg _P1,1464.000342,2148,2146.000932,1462.000342,100019135864_#1.jpg _P1,1464,2148,2146,1462,2,2,,,
100019145859_#1.jpg _P1,1463,2148.000233,2147.000233,1463.000342,100019145859_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100019155854_#1.jpg _P1,1464.000342,2149.000233,2147.000932,1463.000342,100019155854_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100019165849_#1.jpg _P1,1463,2148,2147.000233,1462.000342,100019165849_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100019175844_#1.jpg _P1,1463.000342,2149,2146.000233,1462.001368,100019175844_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100019185839_#1.jpg _P1,1463,2149,2147.000233,1462.001368,100019185839_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100019195834_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100019195834_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100019205872_#1.jpg _P1,1463,2148,2147.000233,1462.000342,100019205872_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100019215867_#1.jpg _P1,1464,2148.000233,2147.000233,1462.000342,100019215867_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100019225862_#1.jpg _P1,1463.000342,2148.000233,2147.000932,1462,100019225862_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100019235857_#1.jpg _P1,1464,2148.000233,2147.000233,1462.000342,100019235857_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100019245852_#1.jpg _P1,1464,2147.000233,2146.000233,1462.000342,100019245852_#1.jpg _P1,1464,2147,2146,1462,2,1,,,
100019255847_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100019255847_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100019265842_#1.jpg _P1,1463,2148,2147,1463.000342,100019265842_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100019275837_#1.jpg _P1,1464,2148.000233,2147.000932,1461.000342,100019275837_#1.jpg _P1,1464,2148,2147,1461,3,1,,,
100019285832_#1.jpg _P1,1462,2147.000233,2147.000233,1462,100019285832_#1.jpg _P1,1462,2147,2147,1462,0,0,,,
100019295827_#1.jpg _P1,1463,2148.000233,2147,1462.000342,100019295827_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100019305865_#1.jpg _P1,1463,2149,2147.000233,1462.001368,100019305865_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100019315860_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.000342,100019315860_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100019325855_#1.jpg _P1,1463.000342,2148,2148,1463.000342,100019325855_#1.jpg _P1,1463,2148,2148,1463,0,0,,,
100019335850_#1.jpg _P1,1462,2148.000233,2146.000233,1462.001368,100019335850_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100019345845_#1.jpg _P1,1462,2148,2147,1462.000342,100019345845_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100019355840_#1.jpg _P1,1462.000342,2148.000233,2147.000233,1462,100019355840_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100019365835_#1.jpg _P1,1464,2148,2147.000233,1463.000342,100019365835_#1.jpg _P1,1464,2148,2147,1463,1,1,,,
100020015866_#1.jpg _P1,1462,2149.000233,2147,1463.001367,100020015866_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100020025861_#1.jpg _P1,1463.000342,2149,2146.000932,1461.001369,100020025861_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100020035856_#1.jpg _P1,1463.001367,2148.000233,2145.000233,1463.000342,100020035856_#1.jpg _P1,1463,2148,2145,1463,0,3,,,
100020045851_#1.jpg _P1,1463.000342,2149,2146.000233,1462.001368,100020045851_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100020055846_#1.jpg _P1,1462.000342,2149.000233,2147.000932,1463.003076,100020055846_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100020065841_#1.jpg _P1,1463.000342,2149,2146,1463.001367,100020065841_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100020075836_#1.jpg _P1,1463,2150.000233,2146,1462.005472,100020075836_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100020085831_#1.jpg _P1,1464,2148.000233,2147.000932,1461.000342,100020085831_#1.jpg _P1,1464,2148,2147,1461,3,1,,,
100020095826_#1.jpg _P1,1463.000342,2149,2146.000233,1462.001368,100020095826_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100020105864_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100020105864_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100020115859_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100020115859_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100020125854_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100020125854_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100020135849_#1.jpg _P1,1464.000342,2149,2146.000233,1463.001367,100020135849_#1.jpg _P1,1464,2149,2146,1463,1,3,,,
100020145844_#1.jpg _P1,1464,2148.000931,2146.000233,1461.001369,100020145844_#1.jpg _P1,1464,2148,2146,1461,3,2,,,
100020155839_#1.jpg _P1,1463.001367,2149.000233,2146.002097,1461.000342,100020155839_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100020165834_#1.jpg _P1,1463,2148.000233,2146,1462.001368,100020165834_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100020175829_#1.jpg _P1,1462.000342,2149,2146.000233,1461.001369,100020175829_#1.jpg _P1,1462,2149,2146,1461,1,3,,,
100020185824_#1.jpg _P1,1463,2149.000233,2147.000233,1461.001369,100020185824_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100020195819_#1.jpg _P1,1463.000342,2148.000233,2146,1462.003078,100020195819_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100020205857_#1.jpg _P1,1464,2149.000931,2146,1462.003078,100020205857_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100020215852_#1.jpg _P1,1463,2148.000233,2146.000233,1463.001367,100020215852_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100020225847_#1.jpg _P1,1463,2149.000233,2146,1462.003078,100020225847_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100020235842_#1.jpg _P1,1463.000342,2149.000233,2146.000233,1463.001367,100020235842_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100020245837_#1.jpg _P1,1462.000342,2149.000233,2147.000932,1463.003076,100020245837_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100020255832_#1.jpg _P1,1464.000342,2149.000233,2147.000932,1463.000342,100020255832_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100020265827_#1.jpg _P1,1463.000342,2149.002094,2146.000932,1462.005472,100020265827_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100020275822_#1.jpg _P1,1463,2148,2146,1463.001367,100020275822_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100020285817_#1.jpg _P1,1463.000342,2149.000931,2147.000932,1463.000342,100020285817_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100020295812_#1.jpg _P1,1462,2148.000233,2147.000233,1462.000342,100020295812_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100020305850_#1.jpg _P1,1463,2148.000931,2146,1461.001369,100020305850_#1.jpg _P1,1463,2148,2146,1461,2,2,,,
100020315845_#1.jpg _P1,1462,2148.000233,2146.000233,1462.001368,100020315845_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100020325840_#1.jpg _P1,1463,2148,2146.000233,1462.001368,100020325840_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100020335835_#1.jpg _P1,1463.001367,2149.002094,2148.000931,1462.003078,100020335835_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100020345830_#1.jpg _P1,1462,2149.000233,2147,1461.001369,100020345830_#1.jpg _P1,1462,2149,2147,1461,1,2,,,
100020355825_#1.jpg _P1,1462.001368,2148.002095,2147.000932,1461.00308,100020355825_#1.jpg _P1,1462,2148,2147,1461,1,1,,,
100020365820_#1.jpg _P1,1463,2149,2147,1463.001367,100020365820_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100021015855_#1.jpg _P1,1463.001367,2149.002094,2147.000932,1462.005472,100021015855_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100021025850_#1.jpg _P1,1462,2150,2147,1462.003078,100021025850_#1.jpg _P1,1462,2150,2147,1462,0,3,,,
100021035845_#1.jpg _P1,1462.000342,2149.000233,2147.000932,1463.003076,100021035845_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100021045840_#1.jpg _P1,1464,2148.000931,2146,1462.001368,100021045840_#1.jpg _P1,1464,2148,2146,1462,2,2,,,
100021055835_#1.jpg _P1,1463.000342,2149.000931,2147.000932,1463.003076,100021055835_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100021065830_#1.jpg _P1,1462,2148.000233,2147,1461.000342,100021065830_#1.jpg _P1,1462,2148,2147,1461,1,1,,,
100021075825_#1.jpg _P1,1462,2149.000233,2147.000233,1462.001368,100021075825_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100021085820_#1.jpg _P1,1463,2150,2147.000233,1462.003078,100021085820_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100021095815_#1.jpg _P1,1463,2148,2147.000233,1462.000342,100021095815_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100021105853_#1.jpg _P1,1463,2149,2147.000932,1461.001369,100021105853_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100021115848_#1.jpg _P1,1464.000342,2148.000233,2146,1463.003076,100021115848_#1.jpg _P1,1464,2148,2146,1463,1,2,,,
100021125843_#1.jpg _P1,1463,2149.000931,2146,1461.00308,100021125843_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100021135838_#1.jpg _P1,1464.000342,2149.000233,2148.000233,1462.001368,100021135838_#1.jpg _P1,1464,2149,2148,1462,2,1,,,
100021145833_#1.jpg _P1,1463.000342,2149,2146.000233,1462.001368,100021145833_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100021155828_#1.jpg _P1,1463.000342,2149.000931,2147.000233,1462.003078,100021155828_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100021165823_#1.jpg _P1,1464,2148,2147.000932,1462.000342,100021165823_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100021175818_#1.jpg _P1,1463,2148,2147.000932,1461.000342,100021175818_#1.jpg _P1,1463,2148,2147,1461,2,1,,,
100021185813_#1.jpg _P1,1464.000342,2149,2147.002096,1461.000342,100021185813_#1.jpg _P1,1464,2149,2147,1461,3,2,,,
100021195808_#1.jpg _P1,1463.000342,2149.000931,2147,1461.00308,100021195808_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100021205846_#1.jpg _P1,1463.000342,2149.000233,2147.000932,1462.000342,100021205846_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100021215841_#1.jpg _P1,1463.000342,2149,2147.000932,1461.000342,100021215841_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100021225836_#1.jpg _P1,1463.000342,2148.000233,2147.000233,1461.001369,100021225836_#1.jpg _P1,1463,2148,2147,1461,2,1,,,
100021235831_#1.jpg _P1,1464,2149.000931,2146,1462.003078,100021235831_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100021245826_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100021245826_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100021255821_#1.jpg _P1,1463.000342,2149.000233,2147.000932,1462.000342,100021255821_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100021265816_#1.jpg _P1,1464,2149.000233,2147.000233,1462.001368,100021265816_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100021275811_#1.jpg _P1,1463,2149,2147.000233,1462.001368,100021275811_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100021285806_#1.jpg _P1,1463,2148.000233,2147.000233,1463.000342,100021285806_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100021295801_#1.jpg _P1,1463.000342,2148.000233,2147.000233,1463,100021295801_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100021305839_#1.jpg _P1,1463,2149,2147,1463.001367,100021305839_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100021315834_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.000342,100021315834_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100021325829_#1.jpg _P1,1463,2149.000233,2147.000233,1463.001367,100021325829_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100021335824_#1.jpg _P1,1462.000342,2148.000233,2146.000233,1462.000342,100021335824_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100021345819_#1.jpg _P1,1462.000342,2149,2146,1462.001368,100021345819_#1.jpg _P1,1462,2149,2146,1462,0,3,,,
100021355814_#1.jpg _P1,1462,2149,2147,1462.001368,100021355814_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100021365809_#1.jpg _P1,1463,2148.000233,2146,1462.001368,100021365809_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100022015844_#1.jpg _P1,1463,2150.00093,2147.000233,1462.003078,100022015844_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100022025839_#1.jpg _P1,1464,2150.000233,2147.000233,1462.003078,100022025839_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100022035834_#1.jpg _P1,1463,2150.000233,2148.000233,1461.001369,100022035834_#1.jpg _P1,1463,2150,2148,1461,2,2,,,
100022045829_#1.jpg _P1,1463,2150.000233,2147,1462.003078,100022045829_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100022055824_#1.jpg _P1,1464.000342,2149.000931,2146,1462.005472,100022055824_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100022065819_#1.jpg _P1,1463.000342,2150.002093,2146.000233,1461.008556,100022065819_#1.jpg _P1,1463,2150,2146,1461,2,4,,,
100022075814_#1.jpg _P1,1462.001368,2150.003721,2146.002097,1461.01232,100022075814_#1.jpg _P1,1462,2150,2146,1461,1,4,,,
100022085809_#1.jpg _P1,1464.003074,2150.008372,2147.003726,1462.012312,100022085809_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100022095804_#1.jpg _P1,1463.001367,2149.000931,2147.000932,1463.005468,100022095804_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100022105842_#1.jpg _P1,1464.001366,2150.002093,2147.000233,1462.00855,100022105842_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100022115837_#1.jpg _P1,1463.001367,2149.002094,2146.000932,1462.00855,100022115837_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100022125832_#1.jpg _P1,1463.001367,2150.002093,2147.000932,1462.00855,100022125832_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100022135827_#1.jpg _P1,1463.001367,2149.003723,2146.002097,1462.00855,100022135827_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100022145822_#1.jpg _P1,1464.001366,2149.002094,2147.000233,1462.005472,100022145822_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100022155817_#1.jpg _P1,1463,2150,2147,1463.003076,100022155817_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100022165812_#1.jpg _P1,1463.001367,2150.003721,2147.002096,1462.00855,100022165812_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100022175807_#1.jpg _P1,1463.003076,2149.005817,2147.003726,1462.00855,100022175807_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100022185802_#1.jpg _P1,1463.003076,2149.005817,2147.002096,1461.008556,100022185802_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100022195894_#1.jpg _P1,1464.001366,2149.000931,2147.000233,1463.005468,100022195894_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100022205835_#1.jpg _P1,1464.003074,2149.003723,2147.000932,1462.00855,100022205835_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100022215830_#1.jpg _P1,1462.001368,2149.002094,2146.002097,1462.00855,100022215830_#1.jpg _P1,1462,2149,2146,1462,0,3,,,
100022225825_#1.jpg _P1,1463.000342,2150.002093,2146.000932,1462.00855,100022225825_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100022235820_#1.jpg _P1,1464.001366,2149.003723,2147.000932,1462.005472,100022235820_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100022245815_#1.jpg _P1,1463.000342,2150.002093,2146.000932,1462.00855,100022245815_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100022255810_#1.jpg _P1,1463.001367,2149.003723,2147.002096,1462.005472,100022255810_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100022265805_#1.jpg _P1,1464.003074,2149.005817,2146.003728,1463.012303,100022265805_#1.jpg _P1,1464,2149,2146,1463,1,3,,,
100022275897_#1.jpg _P1,1463.003076,2149.003723,2147.003726,1463.008544,100022275897_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100022285892_#1.jpg _P1,1463.003076,2149.003723,2147.002096,1462.00855,100022285892_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100022295887_#1.jpg _P1,1464.003074,2148.002095,2147.000932,1463.005468,100022295887_#1.jpg _P1,1464,2148,2147,1463,1,1,,,
100022305828_#1.jpg _P1,1463.003076,2148.002095,2146.002097,1463.008544,100022305828_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100022315823_#1.jpg _P1,1462.001368,2149.003723,2146.003728,1462.00855,100022315823_#1.jpg _P1,1462,2149,2146,1462,0,3,,,
