卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,右高-左高,,卷號,(全部)
100030144827_#1.jpg _P1,1452.001377,2148.000931,2148.003724,1450.001379,100030144827_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100030154822_#1.jpg _P1,1453.000344,2148.000233,2148.000931,1450.000345,100030154822_#1.jpg _P1,1453,2148,2148,1450,3,0,,,
100030164817_#1.jpg _P1,1452.000344,2147.000233,2149.000233,1450.000345,100030164817_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100030174812_#1.jpg _P1,1452.000344,2148,2148.000931,1450.000345,100030174812_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100030184807_#1.jpg _P1,1452.000344,2146.000233,2148.002095,1450.003103,100030184807_#1.jpg _P1,1452,2146,2148,1450,2,-2,,,
100030194802_#1.jpg _P1,1451,2147.000233,2149.000931,1450.001379,100030194802_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100030204840_#1.jpg _P1,1453.000344,2147.000233,2148.002095,1451.001378,100030204840_#1.jpg _P1,1453,2147,2148,1451,2,-1,,,
100030214835_#1.jpg _P1,1452.000344,2147.000932,2149.002094,1451.003101,100030214835_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100030224830_#1.jpg _P1,1453.000344,2147.000932,2149.003723,1451.003101,100030224830_#1.jpg _P1,1453,2147,2149,1451,2,-2,,,
100030234825_#1.jpg _P1,1452.001377,2147.000932,2148.002095,1451.003101,100030234825_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100030244820_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100030244820_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100030254815_#1.jpg _P1,1452,2147.000233,2149.002094,1450.001379,100030254815_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100030264810_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100030264810_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100030274805_#1.jpg _P1,1452.001377,2148.000931,2148.003724,1450.001379,100030274805_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100030284897_#1.jpg _P1,1452,2147,2148.000233,1451.000345,100030284897_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100030294892_#1.jpg _P1,1452,2147.000233,2148.000931,1451.000345,100030294892_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100030304833_#1.jpg _P1,1453.001376,2148.002095,2148.002095,1453.001376,100030304833_#1.jpg _P1,1453,2148,2148,1453,0,0,,,
100030314828_#1.jpg _P1,1451.000345,2147.003726,2148.000931,1453.001376,100030314828_#1.jpg _P1,1451,2147,2148,1453,-2,-1,,,
100030324823_#1.jpg _P1,1452.000344,2148.000233,2148.000931,1451.000345,100030324823_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100030334818_#1.jpg _P1,1451,2147.000932,2148.000931,1451.000345,100030334818_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100030344813_#1.jpg _P1,1451.000345,2147.000932,2148.002095,1450.001379,100030344813_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100030354808_#1.jpg _P1,1451,2147.000233,2149.000931,1450.001379,100030354808_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100030364803_#1.jpg _P1,1452.000344,2147.000233,2147.002096,1450.000345,100030364803_#1.jpg _P1,1452,2147,2147,1450,2,0,,,
100031014838_#1.jpg _P1,1452.001377,2148.000233,2148.003724,1449.00138,100031014838_#1.jpg _P1,1452,2148,2148,1449,3,0,,,
100031024833_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100031024833_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100031034828_#1.jpg _P1,1452.001377,2148.000233,2148.002095,1450.001379,100031034828_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100031044823_#1.jpg _P1,1452.001377,2148.002095,2149.003723,1451.003101,100031044823_#1.jpg _P1,1452,2148,2149,1451,1,-1,,,
100031054818_#1.jpg _P1,1453.003097,2148.000931,2147.005822,1450.001379,100031054818_#1.jpg _P1,1453,2148,2147,1450,3,1,,,
100031064813_#1.jpg _P1,1452.001377,2148.000233,2148.002095,1450.001379,100031064813_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100031074808_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100031074808_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100031084803_#1.jpg _P1,1451,2147,2149.000931,1449.00138,100031084803_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100031094895_#1.jpg _P1,1451.000345,2148.000931,2148.002095,1450.000345,100031094895_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100031104836_#1.jpg _P1,1453,2147,2149.002094,1450.001379,100031104836_#1.jpg _P1,1453,2147,2149,1450,3,-2,,,
100031114831_#1.jpg _P1,1451.001378,2147.002096,2148.003724,1450.003103,100031114831_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100031124826_#1.jpg _P1,1451,2146.000233,2148.000233,1451.001378,100031124826_#1.jpg _P1,1451,2146,2148,1451,0,-2,,,
100031134821_#1.jpg _P1,1452.000344,2147.000932,2148.002095,1451.001378,100031134821_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100031144816_#1.jpg _P1,1452.000344,2146.000233,2148.002095,1450.003103,100031144816_#1.jpg _P1,1452,2146,2148,1450,2,-2,,,
100031154811_#1.jpg _P1,1451.001378,2148.000931,2148.002095,1450.001379,100031154811_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100031164806_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100031164806_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100031174801_#1.jpg _P1,1452.000344,2147.000233,2147.000932,1451.000345,100031174801_#1.jpg _P1,1452,2147,2147,1451,1,0,,,
100031184893_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100031184893_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100031194888_#1.jpg _P1,1452.001377,2147.000932,2147.003726,1450.001379,100031194888_#1.jpg _P1,1452,2147,2147,1450,2,0,,,
100031204829_#1.jpg _P1,1452.001377,2147.002096,2148.003724,1451.003101,100031204829_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100031214824_#1.jpg _P1,1452,2147,2148.000931,1450.000345,100031214824_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100031224819_#1.jpg _P1,1451.001378,2147.002096,2148.003724,1450.003103,100031224819_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100031234814_#1.jpg _P1,1453.000344,2147,2148.000931,1451.001378,100031234814_#1.jpg _P1,1453,2147,2148,1451,2,-1,,,
100031244809_#1.jpg _P1,1451.000345,2147.000233,2148.000931,1450.001379,100031244809_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100031254804_#1.jpg _P1,1451.000345,2147.000932,2148.000931,1451.001378,100031254804_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100031264896_#1.jpg _P1,1452,2146.000233,2148.000931,1451.001378,100031264896_#1.jpg _P1,1452,2146,2148,1451,1,-2,,,
100031274891_#1.jpg _P1,1452,2146.000233,2148.000931,1451.001378,100031274891_#1.jpg _P1,1452,2146,2148,1451,1,-2,,,
100031284886_#1.jpg _P1,1451.000345,2147,2148.000233,1450.001379,100031284886_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100031294881_#1.jpg _P1,1451.000345,2147.000932,2148.002095,1450.001379,100031294881_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100031304822_#1.jpg _P1,1452.000344,2147.000932,2148.002095,1451.001378,100031304822_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100031314817_#1.jpg _P1,1452.001377,2147.000932,2147.002096,1451.001378,100031314817_#1.jpg _P1,1452,2147,2147,1451,1,0,,,
100031324812_#1.jpg _P1,1451,2147.000233,2148.000233,1451.000345,100031324812_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100031334807_#1.jpg _P1,1451.000345,2148,2148.000233,1450.000345,100031334807_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100031344802_#1.jpg _P1,1452,2147,2149.000931,1450.001379,100031344802_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100031354894_#1.jpg _P1,1451,2146.000233,2147,1450.000345,100031354894_#1.jpg _P1,1451,2146,2147,1450,1,-1,,,
100031364889_#1.jpg _P1,1452,2147.000932,2148.000233,1449.000345,100031364889_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100032014827_#1.jpg _P1,1451.001378,2148.002095,2148.002095,1451.001378,100032014827_#1.jpg _P1,1451,2148,2148,1451,0,0,,,
100032024822_#1.jpg _P1,1452,2147.000233,2148.000931,1451.000345,100032024822_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100032034817_#1.jpg _P1,1452,2147,2148.000931,1450.000345,100032034817_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100032044812_#1.jpg _P1,1452,2147,2148.000233,1451.000345,100032044812_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100032054807_#1.jpg _P1,1453.000344,2147,2147.002096,1450.000345,100032054807_#1.jpg _P1,1453,2147,2147,1450,3,0,,,
100032064802_#1.jpg _P1,1451.001378,2148.000931,2147.000932,1451.000345,100032064802_#1.jpg _P1,1451,2148,2147,1451,0,1,,,
100032074894_#1.jpg _P1,1452.000344,2148.000931,2148.000931,1452.000344,100032074894_#1.jpg _P1,1452,2148,2148,1452,0,0,,,
100032084889_#1.jpg _P1,1452,2147,2148.000233,1451.000345,100032084889_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100032094884_#1.jpg _P1,1452.000344,2147.000932,2149.000931,1452.003099,100032094884_#1.jpg _P1,1452,2147,2149,1452,0,-2,,,
100032104825_#1.jpg _P1,1451.000345,2148.000233,2148.000233,1451.000345,100032104825_#1.jpg _P1,1451,2148,2148,1451,0,0,,,
100032114820_#1.jpg _P1,1452.001377,2148.000931,2148.002095,1451.001378,100032114820_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100032124815_#1.jpg _P1,1453.000344,2147,2148.000931,1451.001378,100032124815_#1.jpg _P1,1453,2147,2148,1451,2,-1,,,
100032134810_#1.jpg _P1,1451.000345,2147.000233,2147.000233,1451.000345,100032134810_#1.jpg _P1,1451,2147,2147,1451,0,0,,,
100032144805_#1.jpg _P1,1452.000344,2148.000931,2148.000931,1452.000344,100032144805_#1.jpg _P1,1452,2148,2148,1452,0,0,,,
100032154897_#1.jpg _P1,1452,2147,2148.000931,1450.000345,100032154897_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100032164892_#1.jpg _P1,1451.000345,2147.000932,2148.000931,1451.001378,100032164892_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100032174887_#1.jpg _P1,1451,2148.000233,2148.000233,1451,100032174887_#1.jpg _P1,1451,2148,2148,1451,0,0,,,
100032184882_#1.jpg _P1,1452.000344,2147,2148.000931,1450.001379,100032184882_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100032194877_#1.jpg _P1,1451.001378,2147.002096,2148.002095,1451.003101,100032194877_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100032204818_#1.jpg _P1,1451,2147.000233,2148.000233,1451.000345,100032204818_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100032214813_#1.jpg _P1,1451.000345,2147.000233,2148.000233,1451.001378,100032214813_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100032224808_#1.jpg _P1,1451,2147.000932,2148.000931,1451.000345,100032224808_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100032234803_#1.jpg _P1,1451.000345,2147.002096,2149.002094,1451.003101,100032234803_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100032244895_#1.jpg _P1,1451,2147.000233,2148.000233,1451.000345,100032244895_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100032254890_#1.jpg _P1,1451.000345,2147,2148,1451,100032254890_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100032264885_#1.jpg _P1,1452,2147.000233,2149.000931,1451.001378,100032264885_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100032274880_#1.jpg _P1,1452.000344,2148.000931,2148.000931,1452.000344,100032274880_#1.jpg _P1,1452,2148,2148,1452,0,0,,,
100032284875_#1.jpg _P1,1452,2147.000233,2148.000233,1452.000344,100032284875_#1.jpg _P1,1452,2147,2148,1452,0,-1,,,
100032294870_#1.jpg _P1,1451.000345,2147.000233,2148.000931,1450.001379,100032294870_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100032304811_#1.jpg _P1,1452,2147.000233,2148.000233,1450.000345,100032304811_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100032314806_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100032314806_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100032324801_#1.jpg _P1,1451.000345,2147.000932,2148.002095,1450.001379,100032324801_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100032334893_#1.jpg _P1,1451.000345,2147,2148.000233,1450.001379,100032334893_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100032344888_#1.jpg _P1,1450,2147,2148.000233,1449.000345,100032344888_#1.jpg _P1,1450,2147,2148,1449,1,-1,,,
100032354883_#1.jpg _P1,1451.001378,2147.000932,2149.002094,1450.005517,100032354883_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100032364878_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100032364878_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100033014816_#1.jpg _P1,1452.000344,2147.000932,2148.002095,1451.001378,100033014816_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100033024811_#1.jpg _P1,1452,2147,2148.000233,1451.000345,100033024811_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100033034806_#1.jpg _P1,1451.000345,2147.000932,2148.000931,1451.001378,100033034806_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100033044801_#1.jpg _P1,1452,2147,2149.000931,1450.001379,100033044801_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100033054893_#1.jpg _P1,1452,2147.000932,2148.000233,1449.000345,100033054893_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100033064888_#1.jpg _P1,1453.000344,2147.000932,2148.000233,1450,100033064888_#1.jpg _P1,1453,2147,2148,1450,3,-1,,,
100033074883_#1.jpg _P1,1452,2148.000931,2148,1450,100033074883_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100033084878_#1.jpg _P1,1452.000344,2147.002096,2148.000233,1450,100033084878_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100033094873_#1.jpg _P1,1453.000344,2147.000932,2149.000233,1450.000345,100033094873_#1.jpg _P1,1453,2147,2149,1450,3,-2,,,
100033104814_#1.jpg _P1,1453.000344,2147.002096,2148,1450,100033104814_#1.jpg _P1,1453,2147,2148,1450,3,-1,,,
100033114809_#1.jpg _P1,1452.000344,2147.000932,2148.000233,1451,100033114809_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100033124804_#1.jpg _P1,1452.000344,2146,2148.000931,1450.000345,100033124804_#1.jpg _P1,1452,2146,2148,1450,2,-2,,,
100033134896_#1.jpg _P1,1451.000345,2147,2148.000233,1450.001379,100033134896_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100033144891_#1.jpg _P1,1452,2147.000233,2149.000931,1451.001378,100033144891_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100033154886_#1.jpg _P1,1451.000345,2147,2148.000233,1450.001379,100033154886_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100033164881_#1.jpg _P1,1450.000345,2148.000233,2147,1451,100033164881_#1.jpg _P1,1450,2148,2147,1451,-1,1,,,
100033174876_#1.jpg _P1,1451.000345,2147,2148.000233,1450.001379,100033174876_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100033184871_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100033184871_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100033194866_#1.jpg _P1,1452.000344,2147,2148.000931,1450.001379,100033194866_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100033204807_#1.jpg _P1,1452.000344,2147,2149.002094,1449.003106,100033204807_#1.jpg _P1,1452,2147,2149,1449,3,-2,,,
100033214802_#1.jpg _P1,1452.000344,2147,2148.000931,1450.001379,100033214802_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100033224894_#1.jpg _P1,1452.000344,2147.000233,2147.000932,1451.000345,100033224894_#1.jpg _P1,1452,2147,2147,1451,1,0,,,
100033234889_#1.jpg _P1,1451.000345,2147,2148.000233,1450.001379,100033234889_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100033244884_#1.jpg _P1,1452.000344,2146.000233,2148.000233,1450.000345,100033244884_#1.jpg _P1,1452,2146,2148,1450,2,-2,,,
100033254879_#1.jpg _P1,1451.000345,2147.000932,2148.000931,1451.001378,100033254879_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100033264874_#1.jpg _P1,1451.000345,2147.000233,2147.000233,1451.000345,100033264874_#1.jpg _P1,1451,2147,2147,1451,0,0,,,
100033274869_#1.jpg _P1,1453.001376,2148,2148.002095,1450.001379,100033274869_#1.jpg _P1,1453,2148,2148,1450,3,0,,,
100033284864_#1.jpg _P1,1451,2147,2148.000233,1450.000345,100033284864_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100033294859_#1.jpg _P1,1451,2146.000233,2148.000233,1451.001378,100033294859_#1.jpg _P1,1451,2146,2148,1451,0,-2,,,
100033304897_#1.jpg _P1,1452,2146,2148.000233,1451.001378,100033304897_#1.jpg _P1,1452,2146,2148,1451,1,-2,,,
100033314892_#1.jpg _P1,1452,2146,2147.000932,1450.000345,100033314892_#1.jpg _P1,1452,2146,2147,1450,2,-1,,,
100033324887_#1.jpg _P1,1451.000345,2146,2148,1451.000345,100033324887_#1.jpg _P1,1451,2146,2148,1451,0,-2,,,
100033334882_#1.jpg _P1,1451.000345,2146.000233,2148.002095,1449.003106,100033334882_#1.jpg _P1,1451,2146,2148,1449,2,-2,,,
100033344877_#1.jpg _P1,1451.000345,2147.000233,2148.000931,1450.001379,100033344877_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100033354872_#1.jpg _P1,1451.000345,2146.000932,2147.002096,1450.001379,100033354872_#1.jpg _P1,1451,2146,2147,1450,1,-1,,,
100033364867_#1.jpg _P1,1452.000344,2146.000233,2147.002096,1450.001379,100033364867_#1.jpg _P1,1452,2146,2147,1450,2,-1,,,
100034014805_#1.jpg _P1,1452.000344,2148.000233,2149.000931,1451.001378,100034014805_#1.jpg _P1,1452,2148,2149,1451,1,-1,,,
100034024897_#1.jpg _P1,1452.000344,2148,2148.000233,1451.000345,100034024897_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100034034892_#1.jpg _P1,1452,2147.000233,2148.000233,1450.000345,100034034892_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100034044887_#1.jpg _P1,1452,2147,2149.000931,1450.001379,100034044887_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100034054882_#1.jpg _P1,1452.000344,2147,2148.000931,1450.001379,100034054882_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100034064877_#1.jpg _P1,1453,2148.000233,2149.000931,1450.000345,100034064877_#1.jpg _P1,1453,2148,2149,1450,3,-1,,,
100034074872_#1.jpg _P1,1452,2148.000233,2149.000233,1450.000345,100034074872_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100034084867_#1.jpg _P1,1452.001377,2147.000932,2149.003723,1450.005517,100034084867_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100034094862_#1.jpg _P1,1452.000344,2147.000932,2149.003723,1450.003103,100034094862_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100034104803_#1.jpg _P1,1452.001377,2147.002096,2148.003724,1451.003101,100034104803_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100034114895_#1.jpg _P1,1452.001377,2148.000931,2148.002095,1451.001378,100034114895_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100034124890_#1.jpg _P1,1452.001377,2148.002095,2148.003724,1451.001378,100034124890_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100034134885_#1.jpg _P1,1451.001378,2149.002094,2149.002094,1451.001378,100034134885_#1.jpg _P1,1451,2149,2149,1451,0,0,,,
100034144880_#1.jpg _P1,1451.001378,2148.002095,2148.003724,1450.001379,100034144880_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100034154875_#1.jpg _P1,1452.000344,2147.000932,2149.003723,1450.003103,100034154875_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100034164870_#1.jpg _P1,1452.001377,2147.002096,2148.005819,1450.003103,100034164870_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100034174865_#1.jpg _P1,1453.000344,2147,2148.000931,1451.001378,100034174865_#1.jpg _P1,1453,2147,2148,1451,2,-1,,,
100034184860_#1.jpg _P1,1452.000344,2147.000932,2148.002095,1451.001378,100034184860_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100034194855_#1.jpg _P1,1452.003099,2147.002096,2148.003724,1451.005513,100034194855_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100034204893_#1.jpg _P1,1453.003097,2147.000932,2148.003724,1451.005513,100034204893_#1.jpg _P1,1453,2147,2148,1451,2,-1,,,
100034214888_#1.jpg _P1,1451.000345,2147.000932,2148.000931,1451.001378,100034214888_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100034224883_#1.jpg _P1,1451.000345,2147.000233,2148.000931,1450.001379,100034224883_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100034234878_#1.jpg _P1,1451.001378,2148.000931,2148.002095,1450.001379,100034234878_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100034244873_#1.jpg _P1,1452.003099,2147.002096,2148.003724,1451.005513,100034244873_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100034254868_#1.jpg _P1,1452.001377,2147.000233,2148.002095,1450.003103,100034254868_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100034264863_#1.jpg _P1,1452.001377,2147.002096,2148.005819,1450.003103,100034264863_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100034274858_#1.jpg _P1,1452.000344,2147.000932,2149.002094,1451.003101,100034274858_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100034284853_#1.jpg _P1,1452.000344,2146.000932,2148.002095,1451.003101,100034284853_#1.jpg _P1,1452,2146,2148,1451,1,-2,,,
100034294848_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100034294848_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100034304886_#1.jpg _P1,1452.000344,2146.000932,2148.002095,1451.003101,100034304886_#1.jpg _P1,1452,2146,2148,1451,1,-2,,,
100034314881_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100034314881_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100034324876_#1.jpg _P1,1452,2146,2148.000931,1450.001379,100034324876_#1.jpg _P1,1452,2146,2148,1450,2,-2,,,
100034334871_#1.jpg _P1,1451.001378,2147.000932,2148.002095,1450.003103,100034334871_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100034344866_#1.jpg _P1,1451.000345,2146.000932,2148.002095,1450.003103,100034344866_#1.jpg _P1,1451,2146,2148,1450,1,-2,,,
100034354861_#1.jpg _P1,1452.001377,2147.000233,2148.002095,1450.003103,100034354861_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100034364856_#1.jpg _P1,1452.001377,2146.002097,2148.003724,1451.005513,100034364856_#1.jpg _P1,1452,2146,2148,1451,1,-2,,,
100035014891_#1.jpg _P1,1451.003101,2147.005822,2147.003726,1452.003099,100035014891_#1.jpg _P1,1451,2147,2147,1452,-1,0,,,
100035024886_#1.jpg _P1,1451.001378,2147.003726,2147.003726,1451.001378,100035024886_#1.jpg _P1,1451,2147,2147,1451,0,0,,,
100035034881_#1.jpg _P1,1452.001377,2148.002095,2148.003724,1451.001378,100035034881_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100035044876_#1.jpg _P1,1452.000344,2147.000932,2148.002095,1451.001378,100035044876_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100035054871_#1.jpg _P1,1453.000344,2146.000233,2147.002096,1451.001378,100035054871_#1.jpg _P1,1453,2146,2147,1451,2,-1,,,
100035064866_#1.jpg _P1,1452.001377,2147.002096,2148.002095,1452.003099,100035064866_#1.jpg _P1,1452,2147,2148,1452,0,-1,,,
100035074861_#1.jpg _P1,1452.000344,2147.000932,2148.000931,1452.001377,100035074861_#1.jpg _P1,1452,2147,2148,1452,0,-1,,,
100035084856_#1.jpg _P1,1453.001376,2148.000931,2148.003724,1451.001378,100035084856_#1.jpg _P1,1453,2148,2148,1451,2,0,,,
100035094851_#1.jpg _P1,1452.000344,2146.000233,2147.002096,1450.001379,100035094851_#1.jpg _P1,1452,2146,2147,1450,2,-1,,,
100035104889_#1.jpg _P1,1452.001377,2147.000932,2147.002096,1451.001378,100035104889_#1.jpg _P1,1452,2147,2147,1451,1,0,,,
100035114884_#1.jpg _P1,1452,2147,2148.002095,1449.000345,100035114884_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100035124879_#1.jpg _P1,1452.000344,2146.000932,2148.002095,1451.003101,100035124879_#1.jpg _P1,1452,2146,2148,1451,1,-2,,,
100035134874_#1.jpg _P1,1452.001377,2147,2147.002096,1449.00138,100035134874_#1.jpg _P1,1452,2147,2147,1449,3,0,,,
100035144869_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100035144869_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100035154864_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100035154864_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100035164859_#1.jpg _P1,1452,2147,2148.000931,1450.000345,100035164859_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100035174854_#1.jpg _P1,1452.000344,2146.000233,2147.002096,1450.001379,100035174854_#1.jpg _P1,1452,2146,2147,1450,2,-1,,,
