卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,右高-左高,,列標籤,計數 - 上寬-下寬
10007843.jpg _P1,1078.000464,1498.000334,1500.000333,1076.004182,10007843.jpg _P1,1078,1498,1500,1076,2,-2,,,
10007844.jpg _P1,1078.000464,1498.000334,1499.000334,1076.001859,10007844.jpg _P1,1078,1498,1499,1076,2,-1,,,
10007845.jpg _P1,1078,1499.001334,1500.000333,1077.000464,10007845.jpg _P1,1078,1499,1500,1077,1,-1,,,
10007846.jpg _P1,1078.001855,1498,1499.000334,1077.004178,10007846.jpg _P1,1078,1498,1499,1077,1,-1,,,
10007847.jpg _P1,1078.001855,1500,1497,1078.000464,10007847.jpg _P1,1078,1500,1497,1078,0,3,,,
10007848.jpg _P1,1078.001855,1499,1500.000333,1077.004178,10007848.jpg _P1,1078,1499,1500,1077,1,-1,,,
10007849.jpg _P1,1078.000464,1499,1499,1078.000464,10007849.jpg _P1,1078,1499,1499,1078,0,0,,,
10007850.jpg _P1,1077.000464,1500.000333,1500.000333,1077.000464,10007850.jpg _P1,1077,1500,1500,1077,0,0,,,
10007851.jpg _P1,1078.000464,1498.000334,1499.000334,1078.001855,10007851.jpg _P1,1078,1498,1499,1078,0,-1,,,
10007852.jpg _P1,1078.001855,1498.000334,1500.001333,1077.007428,10007852.jpg _P1,1078,1498,1500,1077,1,-2,,,
10007853.jpg _P1,1078.000464,1499.001334,1499.000334,1077.000464,10007853.jpg _P1,1078,1499,1499,1077,1,0,,,
10007854.jpg _P1,1078,1498.001335,1499.000334,1077.000464,10007854.jpg _P1,1078,1498,1499,1077,1,-1,,,
10007855.jpg _P1,1077.000464,1498.000334,1499.000334,1077.001857,10007855.jpg _P1,1077,1498,1499,1077,0,-1,,,
10007856.jpg _P1,1078,1498.001335,1500.000333,1077.001857,10007856.jpg _P1,1078,1498,1500,1077,1,-2,,,
10007857.jpg _P1,1077,1499.001334,1500.001333,1077.000464,10007857.jpg _P1,1077,1499,1500,1077,0,-1,,,
10007858.jpg _P1,1077,1499.003002,1499.001334,1076,10007858.jpg _P1,1077,1499,1499,1076,1,0,,,
10007859.jpg _P1,1078,1499.003002,1499.001334,1077,10007859.jpg _P1,1078,1499,1499,1077,1,0,,,
10007860.jpg _P1,1077,1498.001335,1500.001333,1077.001857,10007860.jpg _P1,1077,1498,1500,1077,0,-2,,,
10007861.jpg _P1,1078.001855,1500.000333,1499.000334,1076.000465,10007861.jpg _P1,1078,1500,1499,1076,2,1,,,
10007862.jpg _P1,1077,1498.000334,1500,1076.001859,10007862.jpg _P1,1077,1498,1500,1076,1,-2,,,
10007863.jpg _P1,1078.000464,1499.000334,1499,1077.000464,10007863.jpg _P1,1078,1499,1499,1077,1,0,,,
10007864.jpg _P1,1077.000464,1499.003002,1500.001333,1076,10007864.jpg _P1,1077,1499,1500,1076,1,-1,,,
10007865.jpg _P1,1078.001855,1498,1497,1078.000464,10007865.jpg _P1,1078,1498,1497,1078,0,1,,,
10007866.jpg _P1,1077.000464,1500.000333,1499.000334,1077,10007866.jpg _P1,1077,1500,1499,1077,0,1,,,
10007867.jpg _P1,1078,1499.003002,1499.001334,1077,10007867.jpg _P1,1078,1499,1499,1077,1,0,,,
10007868.jpg _P1,1078,1499.003002,1499.001334,1077,10007868.jpg _P1,1078,1499,1499,1077,1,0,,,
10007869.jpg _P1,1078.000464,1499.003002,1499.001334,1077.000464,10007869.jpg _P1,1078,1499,1499,1077,1,0,,,
10007870.jpg _P1,1078,1498.001335,1499.000334,1077.000464,10007870.jpg _P1,1078,1498,1499,1077,1,-1,,,
10007871.jpg _P1,1078.000464,1498.001335,1500.001333,1078.000464,10007871.jpg _P1,1078,1498,1500,1078,0,-2,,,
10007872.jpg _P1,1077.000464,1500.001333,1500.001333,1077.000464,10007872.jpg _P1,1077,1500,1500,1077,0,0,,,
10007873.jpg _P1,1078,1498.000334,1499.000334,1078.000464,10007873.jpg _P1,1078,1498,1499,1078,0,-1,,,
10007874.jpg _P1,1077.000464,1499.000334,1499,1076.000465,10007874.jpg _P1,1077,1499,1499,1076,1,0,,,
10007875.jpg _P1,1077.000464,1498.003004,1500.003,1077.000464,10007875.jpg _P1,1077,1498,1500,1077,0,-2,,,
10007876.jpg _P1,1078.001855,1500,1499,1078.000464,10007876.jpg _P1,1078,1500,1499,1078,0,1,,,
10007877.jpg _P1,1078.001855,1498.000334,1499.001334,1077.004178,10007877.jpg _P1,1078,1498,1499,1077,1,-1,,,
10007878.jpg _P1,1078,1500.001333,1499.001334,1078.000464,10007878.jpg _P1,1078,1500,1499,1078,0,1,,,
10007879.jpg _P1,1078.000464,1499.000334,1499,1077.000464,10007879.jpg _P1,1078,1499,1499,1077,1,0,,,
10007880.jpg _P1,1077.000464,1499.001334,1500.001333,1077,10007880.jpg _P1,1077,1499,1500,1077,0,-1,,,
10007881.jpg _P1,1078,1498.003004,1498.001335,1077,10007881.jpg _P1,1078,1498,1498,1077,1,0,,,
10007882.jpg _P1,1077.000464,1500.000333,1501.000333,1077.001857,10007882.jpg _P1,1077,1500,1501,1077,0,-1,,,
10007883.jpg _P1,1078,1500.003,1498.001335,1077.001857,10007883.jpg _P1,1078,1500,1498,1077,1,2,,,
10007884.jpg _P1,1077,1499.001334,1499.001334,1077,10007884.jpg _P1,1077,1499,1499,1077,0,0,,,
10007885.jpg _P1,1078.001855,1499.000334,1499.000334,1078.001855,10007885.jpg _P1,1078,1499,1499,1078,0,0,,,
10007886.jpg _P1,1077.000464,1499.000334,1498.000334,1077,10007886.jpg _P1,1077,1499,1498,1077,0,1,,,
10007887.jpg _P1,1078.000464,1500.001333,1499.001334,1078.001855,10007887.jpg _P1,1078,1500,1499,1078,0,1,,,
10007888.jpg _P1,1077,1499.000334,1499.000334,1077,10007888.jpg _P1,1077,1499,1499,1077,0,0,,,
10007889.jpg _P1,1078.000464,1500.000333,1499,1077,10007889.jpg _P1,1078,1500,1499,1077,1,1,,,
10007890.jpg _P1,1077.000464,1501.000333,1499.000334,1077.000464,10007890.jpg _P1,1077,1501,1499,1077,0,2,,,
10007891.jpg _P1,1077,1500.003,1498.003004,1077.001857,10007891.jpg _P1,1077,1500,1498,1077,0,2,,,
10007892.jpg _P1,1077.001857,1502,1499,1077.000464,10007892.jpg _P1,1077,1502,1499,1077,0,3,,,
10007893.jpg _P1,1077.000464,1500,1500.000333,1078.000464,10007893.jpg _P1,1077,1500,1500,1078,-1,0,,,
10007894.jpg _P1,1077.004178,1500.001333,1499.001334,1077.001857,10007894.jpg _P1,1077,1500,1499,1077,0,1,,,
10007895.jpg _P1,1077,1500.001333,1498.003004,1078.001855,10007895.jpg _P1,1077,1500,1498,1078,-1,2,,,
10007896.jpg _P1,1077.000464,1499.000334,1499.000334,1077.000464,10007896.jpg _P1,1077,1499,1499,1077,0,0,,,
10007897.jpg _P1,1077.000464,1501.000333,1498.000334,1077.001857,10007897.jpg _P1,1077,1501,1498,1077,0,3,,,
10007898.jpg _P1,1077.004178,1499.001334,1499.001334,1077.004178,10007898.jpg _P1,1077,1499,1499,1077,0,0,,,
10007899.jpg _P1,1078.004174,1499.000334,1498.001335,1077.001857,10007899.jpg _P1,1078,1499,1498,1077,1,1,,,
10007900.jpg _P1,1077.000464,1500.000333,1498,1076.000465,10007900.jpg _P1,1077,1500,1498,1076,1,2,,,
10007901.jpg _P1,1077.007428,1499.005337,1499.005337,1077.007428,10007901.jpg _P1,1077,1499,1499,1077,0,0,,,
10007902.jpg _P1,1077,1500.001333,1498.000334,1076.001859,10007902.jpg _P1,1077,1500,1498,1076,1,2,,,
10007903.jpg _P1,1078,1500.003,1499.001334,1077.000464,10007903.jpg _P1,1078,1500,1499,1077,1,1,,,
10007904.jpg _P1,1077.001857,1500,1498,1077,10007904.jpg _P1,1077,1500,1498,1077,0,2,,,
10007905.jpg _P1,1078,1499.003002,1499.001334,1077,10007905.jpg _P1,1078,1499,1499,1077,1,0,,,
10007906.jpg _P1,1078.004174,1499.001334,1499.003002,1077.004178,10007906.jpg _P1,1078,1499,1499,1077,1,0,,,
10007907.jpg _P1,1078.004174,1500.000333,1499.001334,1077.001857,10007907.jpg _P1,1078,1500,1499,1077,1,1,,,
10007908.jpg _P1,1077.000464,1500.000333,1499.000334,1077,10007908.jpg _P1,1077,1500,1499,1077,0,1,,,
10007909.jpg _P1,1078.000464,1499.000334,1498.000334,1078,10007909.jpg _P1,1078,1499,1498,1078,0,1,,,
10007910.jpg _P1,1076.000465,1499.000334,1499.000334,1078.000464,10007910.jpg _P1,1076,1499,1499,1078,-2,0,,,
10007911.jpg _P1,1077.000464,1499,1499.000334,1078.000464,10007911.jpg _P1,1077,1499,1499,1078,-1,0,,,
10007912.jpg _P1,1077.000464,1501,1498,1077.001857,10007912.jpg _P1,1077,1501,1498,1077,0,3,,,
10007913.jpg _P1,1077.001857,1499.001334,1499.000334,1078.001855,10007913.jpg _P1,1077,1499,1499,1078,-1,0,,,
10007914.jpg _P1,1078.000464,1501.000333,1500,1077,10007914.jpg _P1,1078,1501,1500,1077,1,1,,,
10007915.jpg _P1,1077.001857,1500.000333,1498.000334,1077,10007915.jpg _P1,1077,1500,1498,1077,0,2,,,
10007916.jpg _P1,1078.000464,1500.000333,1499,1077,10007916.jpg _P1,1078,1500,1499,1077,1,1,,,
10007917.jpg _P1,1077.000464,1500.003,1498.00534,1078.004174,10007917.jpg _P1,1077,1500,1498,1078,-1,2,,,
10007918.jpg _P1,1077,1500.000333,1500.001333,1078,10007918.jpg _P1,1077,1500,1500,1078,-1,0,,,
10007919.jpg _P1,1078.000464,1499.000334,1499.000334,1078.000464,10007919.jpg _P1,1078,1499,1499,1078,0,0,,,
10007920.jpg _P1,1076.001859,1500.001333,1500,1078.001855,10007920.jpg _P1,1076,1500,1500,1078,-2,0,,,
10007921.jpg _P1,1078.001855,1500,1498,1078,10007921.jpg _P1,1078,1500,1498,1078,0,2,,,
10007922.jpg _P1,1077.000464,1500,1499,1077,10007922.jpg _P1,1077,1500,1499,1077,0,1,,,
10007923.jpg _P1,1078,1500.003,1499.001334,1077.000464,10007923.jpg _P1,1078,1500,1499,1077,1,1,,,
10007924.jpg _P1,1077.011606,1500.012,1499.012008,1077.007428,10007924.jpg _P1,1077,1500,1499,1077,0,1,,,
10007925.jpg _P1,1078,1499.001334,1498.000334,1077.000464,10007925.jpg _P1,1078,1499,1498,1077,1,1,,,
10007926.jpg _P1,1077.001857,1500,1499,1077.000464,10007926.jpg _P1,1077,1500,1499,1077,0,1,,,
10007927.jpg _P1,1078,1500.003,1499.001334,1077.000464,10007927.jpg _P1,1078,1500,1499,1077,1,1,,,
10007928.jpg _P1,1078.000464,1500.001333,1498.000334,1077.000464,10007928.jpg _P1,1078,1500,1498,1077,1,2,,,
10007929.jpg _P1,1078.000464,1499.000334,1499.000334,1078.000464,10007929.jpg _P1,1078,1499,1499,1078,0,0,,,
10007930.jpg _P1,1078.007421,1500.003,1499.005337,1077.004178,10007930.jpg _P1,1078,1500,1499,1077,1,1,,,
10007931.jpg _P1,1078.000464,1500.003,1499.001334,1077.001857,10007931.jpg _P1,1078,1500,1499,1077,1,1,,,
10007932.jpg _P1,1077.004178,1500.001333,1499.001334,1077.001857,10007932.jpg _P1,1077,1500,1499,1077,0,1,,,
10007933.jpg _P1,1077.007428,1500.005333,1498.003004,1078.001855,10007933.jpg _P1,1077,1500,1498,1078,-1,2,,,
10007934.jpg _P1,1077,1500.001333,1499.001334,1077.000464,10007934.jpg _P1,1077,1500,1499,1077,0,1,,,
10007935.jpg _P1,1077.001857,1500.000333,1498.000334,1077,10007935.jpg _P1,1077,1500,1498,1077,0,2,,,
10007936.jpg _P1,1078.000464,1500.001333,1498.001335,1078.000464,10007936.jpg _P1,1078,1500,1498,1078,0,2,,,
10007937.jpg _P1,1077,1500.001333,1499.001334,1077.000464,10007937.jpg _P1,1077,1500,1499,1077,0,1,,,
10007938.jpg _P1,1078.001855,1500,1499,1078.000464,10007938.jpg _P1,1078,1500,1499,1078,0,1,,,
10007939.jpg _P1,1078.001855,1501,1499.000334,1077,10007939.jpg _P1,1078,1501,1499,1077,1,2,,,
10007940.jpg _P1,1078.000464,1499.000334,1498.000334,1078,10007940.jpg _P1,1078,1499,1498,1078,0,1,,,
10007941.jpg _P1,1077.001857,1501,1499,1077,10007941.jpg _P1,1077,1501,1499,1077,0,2,,,
10007942.jpg _P1,1078,1500.001333,1499.000334,1077.000464,10007942.jpg _P1,1078,1500,1499,1077,1,1,,,
10007943.jpg _P1,1077,1500.000333,1499.000334,1077.000464,10007943.jpg _P1,1077,1500,1499,1077,0,1,,,
10007944.jpg _P1,1078.001855,1500.000333,1498.001335,1077,10007944.jpg _P1,1078,1500,1498,1077,1,2,,,
10007945.jpg _P1,1077,1501.002998,1498.001335,1076.004182,10007945.jpg _P1,1077,1501,1498,1076,1,3,,,
10007946.jpg _P1,1078.007421,1500.001333,1499.003002,1077.004178,10007946.jpg _P1,1078,1500,1499,1077,1,1,,,
10007947.jpg _P1,1076.007435,1500.008333,1498.00534,1077.001857,10007947.jpg _P1,1076,1500,1498,1077,-1,2,,,
10007948.jpg _P1,1078.001855,1500.001333,1499.001334,1078.000464,10007948.jpg _P1,1078,1500,1499,1078,0,1,,,
10007949.jpg _P1,1077.001857,1500.000333,1498.000334,1077,10007949.jpg _P1,1077,1500,1498,1077,0,2,,,
10007950.jpg _P1,1077.000464,1502.001332,1499.001334,1077.001857,10007950.jpg _P1,1077,1502,1499,1077,0,3,,,
10007951.jpg _P1,1076.000465,1500.000333,1499,1077,10007951.jpg _P1,1076,1500,1499,1077,-1,1,,,
10007952.jpg _P1,1078.000464,1501.000333,1498,1077.001857,10007952.jpg _P1,1078,1501,1498,1077,1,3,,,
10007953.jpg _P1,1077.000464,1501.000333,1498.000334,1077.001857,10007953.jpg _P1,1077,1501,1498,1077,0,3,,,
10007954.jpg _P1,1078.001855,1499.000334,1499.000334,1078.001855,10007954.jpg _P1,1078,1499,1499,1078,0,0,,,
10007955.jpg _P1,1077,1500.001333,1499.001334,1077.000464,10007955.jpg _P1,1077,1500,1499,1077,0,1,,,
10007956.jpg _P1,1077,1500.001333,1499.001334,1077.000464,10007956.jpg _P1,1077,1500,1499,1077,0,1,,,
10007957.jpg _P1,1077.004178,1500.000333,1499.000334,1077.001857,10007957.jpg _P1,1077,1500,1499,1077,0,1,,,
10007958.jpg _P1,1078.001855,1500,1499,1078.000464,10007958.jpg _P1,1078,1500,1499,1078,0,1,,,
10007959.jpg _P1,1078.001855,1500.000333,1500.001333,1077.001857,10007959.jpg _P1,1078,1500,1500,1077,1,0,,,
10007960.jpg _P1,1077.000464,1501,1499.000334,1078.000464,10007960.jpg _P1,1077,1501,1499,1078,-1,2,,,
10007961.jpg _P1,1077.000464,1500,1500,1077.000464,10007961.jpg _P1,1077,1500,1500,1077,0,0,,,
10007962.jpg _P1,1078.004174,1501.000333,1498.001335,1077,10007962.jpg _P1,1078,1501,1498,1077,1,3,,,
10007963.jpg _P1,1077.004178,1499.003002,1500.003,1077.007428,10007963.jpg _P1,1077,1499,1500,1077,0,-1,,,
10007964.jpg _P1,1077.000464,1500,1499.000334,1078,10007964.jpg _P1,1077,1500,1499,1078,-1,1,,,
10007965.jpg _P1,1078.000464,1499.003002,1500.001333,1077,10007965.jpg _P1,1078,1499,1500,1077,1,-1,,,
10007966.jpg _P1,1077.001857,1499.000334,1500.000333,1077.004178,10007966.jpg _P1,1077,1499,1500,1077,0,-1,,,
10007967.jpg _P1,1077.001857,1501.000333,1500.000333,1077.000464,10007967.jpg _P1,1077,1501,1500,1077,0,1,,,
10007968.jpg _P1,1077.001857,1499.000334,1500,1078.004174,10007968.jpg _P1,1077,1499,1500,1078,-1,-1,,,
10007969.jpg _P1,1077.000464,1499.000334,1500.000333,1077.001857,10007969.jpg _P1,1077,1499,1500,1077,0,-1,,,
10007970.jpg _P1,1078,1499.003002,1499.001334,1077,10007970.jpg _P1,1078,1499,1499,1077,1,0,,,
10007971.jpg _P1,1078.004174,1499.003002,1499.005337,1077.004178,10007971.jpg _P1,1078,1499,1499,1077,1,0,,,
10007972.jpg _P1,1077.000464,1499,1499,1077.000464,10007972.jpg _P1,1077,1499,1499,1077,0,0,,,
10007973.jpg _P1,1077.007428,1500.003,1499.003002,1077.004178,10007973.jpg _P1,1077,1500,1499,1077,0,1,,,
10007974.jpg _P1,1078.001855,1500,1498.000334,1077,10007974.jpg _P1,1078,1500,1498,1077,1,2,,,
10007975.jpg _P1,1077.001857,1500.000333,1499.000334,1077.000464,10007975.jpg _P1,1077,1500,1499,1077,0,1,,,
10007976.jpg _P1,1078.001855,1499.000334,1499.001334,1077.001857,10007976.jpg _P1,1078,1499,1499,1077,1,0,,,
10007977.jpg _P1,1077.011606,1499.008339,1500.012,1076.016728,10007977.jpg _P1,1077,1499,1500,1076,1,-1,,,
10007978.jpg _P1,1078.001855,1500,1499,1078.000464,10007978.jpg _P1,1078,1500,1499,1078,0,1,,,
10007979.jpg _P1,1077,1500.000333,1500.000333,1077,10007979.jpg _P1,1077,1500,1500,1077,0,0,,,
10007980.jpg _P1,1078.000464,1498.000334,1498,1077.000464,10007980.jpg _P1,1078,1498,1498,1077,1,0,,,
10007981.jpg _P1,1077.001857,1501.000333,1499.000334,1077,10007981.jpg _P1,1077,1501,1499,1077,0,2,,,
10007982.jpg _P1,1078.000464,1498.000334,1499,1077.001857,10007982.jpg _P1,1078,1498,1499,1077,1,-1,,,
10007983.jpg _P1,1077.001857,1498.001335,1498.001335,1077.001857,10007983.jpg _P1,1077,1498,1498,1077,0,0,,,
10007984.jpg _P1,1077,1500.000333,1499.000334,1077.000464,10007984.jpg _P1,1077,1500,1499,1077,0,1,,,
10007985.jpg _P1,1078.000464,1500.000333,1499.000334,1078,10007985.jpg _P1,1078,1500,1499,1078,0,1,,,
10007986.jpg _P1,1077.001857,1500,1499.000334,1078.000464,10007986.jpg _P1,1077,1500,1499,1078,-1,1,,,
10007987.jpg _P1,1077.000464,1499,1499.000334,1078.000464,10007987.jpg _P1,1077,1499,1499,1078,-1,0,,,
10007988.jpg _P1,1077.022748,1499.021347,1499.016344,1078.022727,10007988.jpg _P1,1077,1499,1499,1078,-1,0,,,
10007989.jpg _P1,1077.007428,1498.00534,1499.005337,1077.011606,10007989.jpg _P1,1077,1498,1499,1077,0,-1,,,
10007990.jpg _P1,1077.004178,1500.001333,1499.001334,1077.001857,10007990.jpg _P1,1077,1500,1499,1077,0,1,,,
10007991.jpg _P1,1077.001857,1499.001334,1500.001333,1077.004178,10007991.jpg _P1,1077,1499,1500,1077,0,-1,,,
10007992.jpg _P1,1078.004174,1499.003002,1500.005333,1077.007428,10007992.jpg _P1,1078,1499,1500,1077,1,-1,,,
10007993.jpg _P1,1077.000464,1499.000334,1498.000334,1077,10007993.jpg _P1,1077,1499,1498,1077,0,1,,,
10007994.jpg _P1,1077.001857,1500,1499,1077.000464,10007994.jpg _P1,1077,1500,1499,1077,0,1,,,
10007995.jpg _P1,1078,1500.000333,1499,1077.000464,10007995.jpg _P1,1078,1500,1499,1077,1,1,,,
10007996.jpg _P1,1077,1499.000334,1498.001335,1078.000464,10007996.jpg _P1,1077,1499,1498,1078,-1,1,,,
10007997.jpg _P1,1077,1500.001333,1499.001334,1077.000464,10007997.jpg _P1,1077,1500,1499,1077,0,1,,,
10007998.jpg _P1,1078.001855,1500,1499.000334,1077.000464,10007998.jpg _P1,1078,1500,1499,1077,1,1,,,
10007999.jpg _P1,1077.001857,1499.000334,1499.000334,1077.001857,10007999.jpg _P1,1077,1499,1499,1077,0,0,,,
10008000.jpg _P1,1078.000464,1500.000333,1498.000334,1078.000464,10008000.jpg _P1,1078,1500,1498,1078,0,2,,,
10008001.jpg _P1,1078.004174,1500.000333,1499.001334,1077.001857,10008001.jpg _P1,1078,1500,1499,1077,1,1,,,
10008002.jpg _P1,1078.001855,1500.000333,1499,1077.000464,10008002.jpg _P1,1078,1500,1499,1077,1,1,,,
10008003.jpg _P1,1078.000464,1500.000333,1499,1077,10008003.jpg _P1,1078,1500,1499,1077,1,1,,,
10008004.jpg _P1,1078.004174,1500.001333,1498.001335,1078.000464,10008004.jpg _P1,1078,1500,1498,1078,0,2,,,
10008005.jpg _P1,1078.000464,1500.000333,1499,1077,10008005.jpg _P1,1078,1500,1499,1077,1,1,,,
10008006.jpg _P1,1077.000464,1501.001332,1499.001334,1077.000464,10008006.jpg _P1,1077,1501,1499,1077,0,2,,,
10008007.jpg _P1,1078,1500.000333,1498,1077.001857,10008007.jpg _P1,1078,1500,1498,1077,1,2,,,
10008008.jpg _P1,1078,1500.003,1499.001334,1077.000464,10008008.jpg _P1,1078,1500,1499,1077,1,1,,,
10008009.jpg _P1,1078.001855,1500.000333,1499,1077.000464,10008009.jpg _P1,1078,1500,1499,1077,1,1,,,
10008010.jpg _P1,1077.000464,1499.000334,1499.000334,1077.000464,10008010.jpg _P1,1077,1499,1499,1077,0,0,,,
10008011.jpg _P1,1077.000464,1499.001334,1499.001334,1077.000464,10008011.jpg _P1,1077,1499,1499,1077,0,0,,,
10008012.jpg _P1,1078.000464,1500,1500.000333,1077.000464,10008012.jpg _P1,1078,1500,1500,1077,1,0,,,
10008013.jpg _P1,1076,1500.000333,1499.001334,1077.000464,10008013.jpg _P1,1076,1500,1499,1077,-1,1,,,
10008014.jpg _P1,1077.004178,1500.003,1499.001334,1078.001855,10008014.jpg _P1,1077,1500,1499,1078,-1,1,,,
10008015.jpg _P1,1077.001857,1500,1499.000334,1076.000465,10008015.jpg _P1,1077,1500,1499,1076,1,1,,,
10008016.jpg _P1,1078,1500.000333,1500.000333,1078,10008016.jpg _P1,1078,1500,1500,1078,0,0,,,
10008017.jpg _P1,1077.001857,1499,1499,1077.001857,10008017.jpg _P1,1077,1499,1499,1077,0,0,,,
10008018.jpg _P1,1077.004178,1501.001332,1499.001334,1077.000464,10008018.jpg _P1,1077,1501,1499,1077,0,2,,,
10008019.jpg _P1,1077.004178,1501.002998,1500.003,1077.001857,10008019.jpg _P1,1077,1501,1500,1077,0,1,,,
10008020.jpg _P1,1078.001855,1499,1499.000334,1077.001857,10008020.jpg _P1,1078,1499,1499,1077,1,0,,,
10008021.jpg _P1,1078.011595,1500.005333,1499.005337,1078.007421,10008021.jpg _P1,1078,1500,1499,1078,0,1,,,
10008022.jpg _P1,1078.004174,1499.000334,1499.001334,1077.004178,10008022.jpg _P1,1078,1499,1499,1077,1,0,,,
10008023.jpg _P1,1078,1499.000334,1500,1077.000464,10008023.jpg _P1,1078,1499,1500,1077,1,-1,,,
10008024.jpg _P1,1078.000464,1500.001333,1498.000334,1077.000464,10008024.jpg _P1,1078,1500,1498,1077,1,2,,,
10008025.jpg _P1,1077.000464,1500,1499,1077,10008025.jpg _P1,1077,1500,1499,1077,0,1,,,
10008026.jpg _P1,1077,1499.000334,1500.000333,1077.000464,10008026.jpg _P1,1077,1499,1500,1077,0,-1,,,
10008027.jpg _P1,1077.000464,1500.000333,1498.000334,1077.000464,10008027.jpg _P1,1077,1500,1498,1077,0,2,,,
10008028.jpg _P1,1077.001857,1501.002998,1500.001333,1078.000464,10008028.jpg _P1,1077,1501,1500,1078,-1,1,,,
10008029.jpg _P1,1077.001857,1500.000333,1498.000334,1077,10008029.jpg _P1,1077,1500,1498,1077,0,2,,,
10008030.jpg _P1,1078.000464,1501,1499.000334,1077.000464,10008030.jpg _P1,1078,1501,1499,1077,1,2,,,
10008031.jpg _P1,1077.001857,1499.000334,1500.000333,1077.004178,10008031.jpg _P1,1077,1499,1500,1077,0,-1,,,
10008032.jpg _P1,1077.007428,1499.005337,1500.005333,1077.011606,10008032.jpg _P1,1077,1499,1500,1077,0,-1,,,
10008033.jpg _P1,1078.007421,1499.003002,1499.005337,1077.007428,10008033.jpg _P1,1078,1499,1499,1077,1,0,,,
10008034.jpg _P1,1077.004178,1500.001333,1500.001333,1077.004178,10008034.jpg _P1,1077,1500,1500,1077,0,0,,,
10008035.jpg _P1,1077.000464,1499.000334,1500,1078.001855,10008035.jpg _P1,1077,1499,1500,1078,-1,-1,,,
10008036.jpg _P1,1078.000464,1500,1500.000333,1077.000464,10008036.jpg _P1,1078,1500,1500,1077,1,0,,,
10008037.jpg _P1,1077.001857,1501,1500,1077.000464,10008037.jpg _P1,1077,1501,1500,1077,0,1,,,
10008038.jpg _P1,1078,1500.001333,1499.000334,1077.000464,10008038.jpg _P1,1078,1500,1499,1077,1,1,,,
10008039.jpg _P1,1077.000464,1499,1500,1077.001857,10008039.jpg _P1,1077,1499,1500,1077,0,-1,,,
10008040.jpg _P1,1077.001857,1500,1498,1077,10008040.jpg _P1,1077,1500,1498,1077,0,2,,,
10008041.jpg _P1,1077.000464,1500,1500,1077.000464,10008041.jpg _P1,1077,1500,1500,1077,0,0,,,
10008042.jpg _P1,1077.001857,1499.000334,1499.000334,1077.001857,10008042.jpg _P1,1077,1499,1499,1077,0,0,,,
10008043.jpg _P1,1078.000464,1499,1498.000334,1077,10008043.jpg _P1,1078,1499,1498,1077,1,1,,,
10008044.jpg _P1,1078,1501.001332,1500.000333,1077.000464,10008044.jpg _P1,1078,1501,1500,1077,1,1,,,
10008045.jpg _P1,1077.000464,1499.001334,1497.003006,1078.004174,10008045.jpg _P1,1077,1499,1497,1078,-1,2,,,
10008046.jpg _P1,1077.001857,1500.001333,1499.000334,1078.000464,10008046.jpg _P1,1077,1500,1499,1078,-1,1,,,
10008047.jpg _P1,1078.000464,1500.000333,1499,1077,10008047.jpg _P1,1078,1500,1499,1077,1,1,,,
10008048.jpg _P1,1077.001857,1500,1498,1077,10008048.jpg _P1,1077,1500,1498,1077,0,2,,,
10008049.jpg _P1,1077.001857,1501.000333,1499.000334,1077,10008049.jpg _P1,1077,1501,1499,1077,0,2,,,
10008050.jpg _P1,1077.004178,1500.003,1499.003002,1077.001857,10008050.jpg _P1,1077,1500,1499,1077,0,1,,,
10008051.jpg _P1,1077,1500.000333,1498.000334,1077.001857,10008051.jpg _P1,1077,1500,1498,1077,0,2,,,
10008052.jpg _P1,1077.004178,1501.000333,1498.000334,1077,10008052.jpg _P1,1077,1501,1498,1077,0,3,,,
10008053.jpg _P1,1078,1499.001334,1498.000334,1077.000464,10008053.jpg _P1,1078,1499,1498,1077,1,1,,,
10008054.jpg _P1,1078,1499.003002,1499.001334,1077,10008054.jpg _P1,1078,1499,1499,1077,1,0,,,
10008055.jpg _P1,1078.000464,1501.001332,1499.000334,1077.000464,10008055.jpg _P1,1078,1501,1499,1077,1,2,,,
10008056.jpg _P1,1077.001857,1499.000334,1500.000333,1077.004178,10008056.jpg _P1,1077,1499,1500,1077,0,-1,,,
10008057.jpg _P1,1078.004174,1500,1498.000334,1077.000464,10008057.jpg _P1,1078,1500,1498,1077,1,2,,,
10008058.jpg _P1,1077.000464,1499,1499,1077.000464,10008058.jpg _P1,1077,1499,1499,1077,0,0,,,
10008059.jpg _P1,1077.000464,1499.000334,1498.000334,1077,10008059.jpg _P1,1077,1499,1498,1077,0,1,,,
