卷號,上,右,左,下,
0101_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00577099878,1414.00035360674,
0102_#1.jpg _P2,1412.00141642988,2165.00577366436,2166.00831023337,1413.000353857,
0103_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00369344099,1413.000353857,
0104_#1.jpg _P2,1412.0003541076,2165.00092378733,2166.00207756133,1413,
0105_#1.jpg _P2,1413.00141542746,2165.00577366436,2166.00577099878,1413.000353857,
0106_#1.jpg _P2,1413.00318470979,2166.00831023337,2165.01131636765,1414.00565769731,
0107_#1.jpg _P2,1412.0003541076,2165.00207852094,2165.00207852094,1412.0003541076,
0108_#1.jpg _P2,1413.000353857,2165.00207852094,2166.00369344099,1414,
0109_#1.jpg _P2,1412.0003541076,2166.00207756133,2165.00369514696,1413.00141542746,
0110_#1.jpg _P2,1412.00318696524,2165.00577366436,2165.0083140718,1413.00318470979,
0111_#1.jpg _P2,1413.000353857,2166.00369344099,2165.00207852094,1412.00141642988,
0112_#1.jpg _P2,1412.00318696524,2165.00369514696,2165.00577366436,1413.00318470979,
0113_#1.jpg _P2,1413.000353857,2166.00207756133,2165.00207852094,1413.00141542746,
0114_#1.jpg _P2,1413.00141542746,2165.00207852094,2166.00207756133,1413.000353857,
0115_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00369344099,1413.000353857,
0116_#1.jpg _P2,1414.00318245752,2165.0083140718,2165.00577366436,1413.00318470979,
0117_#1.jpg _P2,1412.00141642988,2165.00369514696,2165.00577366436,1413.00141542746,
0118_#1.jpg _P2,1413.00884639835,2165.01478055001,2165.01478055001,1413.00884639835,
0119_#1.jpg _P2,1412.00318696524,2165.00369514696,2166.00577099878,1413.00141542746,
0120_#1.jpg _P2,1412.00318696524,2165.00207852094,2166.00577099878,1414.00141442645,
0121_#1.jpg _P2,1413.00318470979,2164.0057763324,2166.00577099878,1413.000353857,
0122_#1.jpg _P2,1413.00318470979,2165.00577366436,2166.00577099878,1413.00141542746,
0123_#1.jpg _P2,1413.00141542746,2165.00207852094,2165.00369514696,1414.00141442645,
0124_#1.jpg _P2,1412.00141642988,2165.00369514696,2165.0083140718,1414.00141442645,
0125_#1.jpg _P2,1413.00141542746,2165.00207852094,2166.00207756133,1413.000353857,
0126_#1.jpg _P2,1412.00318696524,2165.00369514696,2166.00577099878,1413.00141542746,
0127_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00369344099,1413.000353857,
0128_#1.jpg _P2,1412.00141642988,2166.00207756133,2166.00577099878,1414.00141442645,
0129_#1.jpg _P2,1414.00318245752,2165.00577366436,2167.00369173659,1413.000353857,
0130_#1.jpg _P2,1412.00141642988,2166.00207756133,2167.00576833565,1414.00035360674,
0131_#1.jpg _P2,1412.00141642988,2166.00207756133,2167.00576833565,1414.00035360674,
0132_#1.jpg _P2,1413.00141542746,2166.00207756133,2167.00369173659,1414.00035360674,
0133_#1.jpg _P2,1413.00318470979,2165.00369514696,2167.00576833565,1414.00035360674,
0134_#1.jpg _P2,1412.00141642988,2165.00207852094,2165.00577366436,1414.00141442645,
0135_#1.jpg _P2,1412.00141642988,2166.00207756133,2166.00577099878,1414.00141442645,
0136_#1.jpg _P2,1412.00141642988,2166.00207756133,2166.00577099878,1414.00141442645,
0137_#1.jpg _P2,1412.00141642988,2166.00369344099,2166.00831023337,1414.00141442645,
0138_#1.jpg _P2,1413.00141542746,2165.00207852094,2166.00577099878,1415.00035335685,
0139_#1.jpg _P2,1413.00141542746,2166.00207756133,2166.00369344099,1414.00141442645,
0140_#1.jpg _P2,1413.00141542746,2166.00207756133,2167.00369173659,1414.00035360674,
0141_#1.jpg _P2,1413.00141542746,2165.00207852094,2166.00369344099,1414.00035360674,
0142_#1.jpg _P2,1412.00141642988,2165.00092378733,2167.00369173659,1414,
0143_#1.jpg _P2,1413.00566170133,2166.00831023337,2166.01131114313,1414.00565769731,
0144_#1.jpg _P2,1413.00141542746,2166.00207756133,2167.00576833565,1415.00035335685,
0145_#1.jpg _P2,1414.00141442645,2166.00369344099,2167.00369173659,1414.00035360674,
0146_#1.jpg _P2,1413.00141542746,2165.00092378733,2166.00369344099,1415.00035335685,
0147_#1.jpg _P2,1412.00141642988,2166.00207756133,2166.00831023337,1415.00141342686,
0148_#1.jpg _P2,1413.00318470979,2165.00207852094,2166.00369344099,1414.00141442645,
0149_#1.jpg _P2,1413.00318470979,2165.00369514696,2166.07758011916,1415.15195241604,
0150_#1.jpg _P2,1412.00318696524,2165.00207852094,2166.00577099878,1414.00141442645,
0151_#1.jpg _P2,1413.00141542746,2166.00207756133,2167.00369173659,1414.00035360674,
0152_#1.jpg _P2,1413.000353857,2166.00207756133,2165.00369514696,1414.00141442645,
0153_#1.jpg _P2,1413.00318470979,2165.00369514696,2166.00831023337,1415.00141342686,
0154_#1.jpg _P2,1413.00141542746,2165.00207852094,2166.00369344099,1414.00035360674,
0155_#1.jpg _P2,1413.000353857,2166.00092336084,2165.00369514696,1415.00141342686,
0156_#1.jpg _P2,1412.00141642988,2165.00369514696,2165.0083140718,1414.00141442645,
0157_#1.jpg _P2,1413.00318470979,2166.00369344099,2166.00831023337,1415.00318020844,
0158_#1.jpg _P2,1413.00141542746,2166.00577099878,2166.00831023337,1414.00141442645,
0159_#1.jpg _P2,1413.000353857,2166.00207756133,2167.00369173659,1414,
0160_#1.jpg _P2,1412.0003541076,2165.00092378733,2165.00577366436,1415.00035335685,
0161_#1.jpg _P2,1412.00141642988,2165.00092378733,2167.00576833565,1415,
0162_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00577099878,1414.00035360674,
0163_#1.jpg _P2,1412.00318696524,2165.00369514696,2166.01131114313,1415.00141342686,
0164_#1.jpg _P2,1413.000353857,2166.00207756133,2166.00369344099,1414.00035360674,
0165_#1.jpg _P2,1413.00318470979,2165.00577366436,2166.00831023337,1414.00141442645,
0166_#1.jpg _P2,1413.00141542746,2165.00207852094,2166.00369344099,1414.00035360674,
0167_#1.jpg _P2,1412.00141642988,2166.00092336084,2168.00576567499,1415,
0168_#1.jpg _P2,1413.000353857,2166.00207756133,2167.0020766026,1413,
0169_#1.jpg _P2,1413.00141542746,2166.00207756133,2168.00369003376,1414,
0170_#1.jpg _P2,1412.00141642988,2166.00577099878,2166.00831023337,1413.00141542746,
0171_#1.jpg _P2,1412.00318696524,2165.00369514696,2167.00830639848,1414.00035360674,
0172_#1.jpg _P2,1412.00566571101,2166.00577099878,2167.00830639848,1413.00318470979,
0173_#1.jpg _P2,1413.00141542746,2165.00207852094,2166.00369344099,1414.00035360674,
0174_#1.jpg _P2,1412.00318696524,2165.00369514696,2165.0083140718,1414.00318245752,
0175_#1.jpg _P2,1413.00318470979,2165.00577366436,2166.00577099878,1413.00141542746,
0176_#1.jpg _P2,1412.00141642988,2165.00369514696,2165.0083140718,1414.00141442645,
0177_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00831023337,1415.00035335685,
0178_#1.jpg _P2,1412.00318696524,2165.00369514696,2166.00831023337,1414.00141442645,
0179_#1.jpg _P2,1412.00318696524,2165.00369514696,2166.00831023337,1414.00141442645,
0180_#1.jpg _P2,1412.00318696524,2166.00831023337,2166.01131114313,1413.00318470979,
0181_#1.jpg _P2,1412.00141642988,2165.00207852094,2165.00577366436,1414.00141442645,
0182_#1.jpg _P2,1412.00318696524,2165.00369514696,2167.00576833565,1413.000353857,
0183_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00577099878,1414.00035360674,
0184_#1.jpg _P2,1412.00141642988,2165.00369514696,2166.00577099878,1413.000353857,
0185_#1.jpg _P2,1412.00318696524,2165.00577366436,2166.00831023337,1413.00141542746,
0186_#1.jpg _P2,1412.00141642988,2165.00369514696,2166.00577099878,1413.000353857,
0187_#1.jpg _P2,1412.00141642988,2165.00369514696,2165.00577366436,1413.00141542746,
0188_#1.jpg _P2,1412.0003541076,2165.00092378733,2165.00207852094,1413.000353857,
0189_#1.jpg _P2,1413.00141542746,2165.00577366436,2165.0083140718,1414.00141442645,
0190_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00577099878,1414.00035360674,
0191_#1.jpg _P2,1412.00141642988,2165.00369514696,2166.00577099878,1413.000353857,
0192_#1.jpg _P2,1412.00318696524,2166.00577099878,2167.00830639848,1413.00141542746,
0193_#1.jpg _P2,1412.0003541076,2165.00092378733,2166.00369344099,1414,
0194_#1.jpg _P2,1412.00318696524,2166.00369344099,2166.00831023337,1414.00318245752,
0195_#1.jpg _P2,1412.00141642988,2165.00369514696,2165.00577366436,1413.00141542746,
0196_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00577099878,1414.00035360674,
0197_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00577099878,1414.00035360674,
0198_#1.jpg _P2,1412.0003541076,2165.00207852094,2166.00577099878,1414,
0199_#1.jpg _P2,1413.00318470979,2165.0083140718,2166.00831023337,1413.00141542746,
0200_#1.jpg _P2,1412.00141642988,2165.00369514696,2166.00577099878,1413.000353857,
0201_#1.jpg _P2,1412.00318696524,2165.00207852094,2167.00576833565,1414.00035360674,
0202_#1.jpg _P2,1413.00566170133,2165.0083140718,2166.01131114313,1414.00318245752,
0203_#1.jpg _P2,1412.00141642988,2165.00207852094,2166.00577099878,1414.00035360674,
0204_#1.jpg _P2,1413.00141542746,2166.00207756133,2167.00369173659,1414.00035360674,
0205_#1.jpg _P2,1413,2166.00207756133,2166.00207756133,1413,
0206_#1.jpg _P2,1412.00141642988,2166.00207756133,2166.00831023337,1415.00141342686,
0207_#1.jpg _P2,1413.000353857,2167.00092293474,2166.00369344099,1415.00141342686,
0208_#1.jpg _P2,1413.00318470979,2165.00369514696,2167.00576833565,1414.00035360674,
0209_#1.jpg _P2,1413.00318470979,2166.00207756133,2168.00369003376,1414.00035360674,
0210_#1.jpg _P2,1413.00141542746,2165.00577366436,2165.00577366436,1413.00141542746,
0211_#1.jpg _P2,1413.00141542746,2166.00369344099,2166.00577099878,1414.00141442645,
0212_#1.jpg _P2,1413.00141542746,2165.00369514696,2165.00577366436,1414.00141442645,
0213_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00577099878,1414.00035360674,
0214_#1.jpg _P2,1412.00141642988,2166.00369344099,2166.00831023337,1414.00141442645,
0215_#1.jpg _P2,1412.0003541076,2165.00092378733,2165.00577366436,1415.00035335685,
0216_#1.jpg _P2,1412.0003541076,2166.00207756133,2166.00369344099,1413.000353857,
0217_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00577099878,1414.00035360674,
0218_#1.jpg _P2,1412.00318696524,2166.00577099878,2165.01131636765,1414.00565769731,
0219_#1.jpg _P2,1413.000353857,2167.0020766026,2165.00577366436,1415.00318020844,
0220_#1.jpg _P2,1414.00035360674,2166.00207756133,2166.00369344099,1415.00035335685,
0221_#1.jpg _P2,1413.000353857,2166.00369344099,2165.0083140718,1415.00141342686,
0222_#1.jpg _P2,1413.00318470979,2166.00831023337,2166.01131114313,1414.00318245752,
0223_#1.jpg _P2,1413.00318470979,2166.00577099878,2167.00830639848,1414.00141442645,
0224_#1.jpg _P2,1412.00318696524,2165.00577366436,2166.01131114313,1414.00141442645,
0225_#1.jpg _P2,1413.000353857,2166.00207756133,2166.00369344099,1414.00035360674,
0226_#1.jpg _P2,1413.00318470979,2166.00831023337,2166.01131114313,1414.00318245752,
0227_#1.jpg _P2,1414.00035360674,2165.00092378733,2166.00207756133,1415,
0228_#1.jpg _P2,1413.000353857,2166,2165.00092378733,1415,
0229_#1.jpg _P2,1412.00318696524,2166.00369344099,2167.00830639848,1414.00141442645,
0230_#1.jpg _P2,1413,2166,2166.00092336084,1415,
0231_#1.jpg _P2,1413,2166,2166.00092336084,1415,
0232_#1.jpg _P2,1413.000353857,2165.00092378733,2166.00207756133,1414,
0233_#1.jpg _P2,1413.000353857,2166.00369344099,2166.00577099878,1414.00035360674,
0234_#1.jpg _P2,1413.000353857,2166,2165.00092378733,1415,
0235_#1.jpg _P2,1413,2166,2166.00092336084,1415,
0236_#1.jpg _P2,1414.00035360674,2166,2166.00023084025,1415.00035335685,
0237_#1.jpg _P2,1413.00318470979,2166.00577099878,2166.00831023337,1414.00318245752,
0238_#1.jpg _P2,1413.000353857,2165,2166.00092336084,1415,
0239_#1.jpg _P2,1413.000353857,2166.00092336084,2167.0020766026,1414,
0240_#1.jpg _P2,1424.00140449369,2171.01473970123,2170.00576036102,1421.00316678043,
0241_#1.jpg _P2,1425.00140350808,2170.02304135233,2169.00829873931,1421.00316678043,
0242_#1.jpg _P2,1425.00140350808,2170.01866351421,2169.00829873931,1422.00316455344,
0243_#1.jpg _P2,1425.00140350808,2170.01866351421,2170.00829491502,1422.00140646907,
0244_#1.jpg _P2,1425.00140350808,2170.01866351421,2169.01129549848,1423.00316232959,
0245_#1.jpg _P2,1425.00035087715,2170.01474649367,2169.00829873931,1423.00140548068,
0246_#1.jpg _P2,1425.00140350808,2169.0186721188,2168.00830256713,1422.00316455344,
0247_#1.jpg _P2,1425.00140350808,2170.02304135233,2169.01129549848,1422.00316455344,
0248_#1.jpg _P2,1424.00140449369,2170.01866351421,2169.01129549848,1422.00316455344,
0249_#1.jpg _P2,1424.00035112355,2170.01129029321,2169.00576301678,1422.00140646907,
0250_#1.jpg _P2,1424.00035112355,2170.00576036102,2170.00368663281,1423.0003513703,
0251_#1.jpg _P2,1425,2170.00829491502,2170.00207373173,1422,
0252_#1.jpg _P2,1425.00035087715,2169.01129549848,2169.00576301678,1423.0003513703,
0253_#1.jpg _P2,1425.00035087715,2170.01474649367,2169.00576301678,1422.00140646907,
0254_#1.jpg _P2,1425.00035087715,2169.01475329238,2169.00576301678,1422.0003516174,
0255_#1.jpg _P2,1424.00035112355,2169.00829873931,2170.00368663281,1422,
0256_#1.jpg _P2,1425,2171.00829109426,2169.0036883325,1423.00140548068,
0257_#1.jpg _P2,1425,2170.00829491502,2169.0036883325,1423.0003513703,
0258_#1.jpg _P2,1425.00035087715,2169.01475329238,2168.00830256713,1423.00140548068,
0259_#1.jpg _P2,1426.00035063109,2170.01129029321,2170.00368663281,1423.0003513703,
0260_#1.jpg _P2,1425.00035087715,2170.01474649367,2170.00368663281,1421.00035186484,
0261_#1.jpg _P2,1425,2170.00829491502,2169.0036883325,1423.0003513703,
0262_#1.jpg _P2,1425,2170.01129029321,2168.00369003376,1422.00140646907,
0263_#1.jpg _P2,1424,2170.00576036102,2169.0036883325,1423.0003513703,
0264_#1.jpg _P2,1425,2170.01129029321,2169.0036883325,1422.0003516174,
0265_#1.jpg _P2,1425.00035087715,2169.01129549848,2169.0036883325,1422.0003516174,
0266_#1.jpg _P2,1424,2169.00576301678,2168.00207564476,1422.0003516174,
0267_#1.jpg _P2,1425.00035087715,2171.0057577077,2169.0020746878,1423.0003513703,
0268_#1.jpg _P2,1426.00035063109,2169.01129549848,2169.0020746878,1422.0003516174,
0269_#1.jpg _P2,1424.00035112355,2170.00576036102,2169.0020746878,1422,
0270_#1.jpg _P2,1425,2170.00576036102,2169.0020746878,1423.0003513703,
0271_#1.jpg _P2,1425.00035087715,2170.00368663281,2169.00023052097,1422,
0272_#1.jpg _P2,1425,2170.01129029321,2169.0036883325,1422.0003516174,
0273_#1.jpg _P2,1425.00140350808,2170.00207373173,2170,1422.00140646907,
0274_#1.jpg _P2,1425.00035087715,2170.00576036102,2169.0020746878,1423,
0275_#1.jpg _P2,1425.00140350808,2170.02304135233,2169.01129549848,1422.00316455344,
0276_#1.jpg _P2,1425.00035087715,2169.00829873931,2169.00576301678,1424.00035112355,
0277_#1.jpg _P2,1424.00140449369,2169.00829873931,2170.00576036102,1423.0003513703,
0278_#1.jpg _P2,1425.00035087715,2170.01129029321,2169.00576301678,1423.00140548068,
0279_#1.jpg _P2,1425.00035087715,2170.01129029321,2169.0036883325,1422.00140646907,
0280_#1.jpg _P2,1425.00035087715,2169.0036883325,2169.0020746878,1424.00035112355,
0281_#1.jpg _P2,1425.00315789124,2170.01866351421,2170.01129029321,1423.00316232959,
0282_#1.jpg _P2,1425.00140350808,2170.01866351421,2170.00829491502,1422.00140646907,
0283_#1.jpg _P2,1425.00140350808,2169.01475329238,2170.00576036102,1422.0003516174,
0284_#1.jpg _P2,1425.00140350808,2170.01474649367,2169.00576301678,1422.00316455344,
0285_#1.jpg _P2,1424.00035112355,2170.01129029321,2169.00829873931,1423.00140548068,
0286_#1.jpg _P2,1426.00035063109,2170.01129029321,2169.0036883325,1423.00140548068,
0287_#1.jpg _P2,1425.00140350808,2169.01129549848,2169.00576301678,1423.00140548068,
0288_#1.jpg _P2,1425.00035087715,2170.01129029321,2169.00576301678,1423.00140548068,
0289_#1.jpg _P2,1424,2170.01129029321,2169.00576301678,1422.0003516174,
0290_#1.jpg _P2,1425,2169.00829873931,2169.0036883325,1423,
0291_#1.jpg _P2,1426,2170.01129029321,2169.0036883325,1423.0003513703,
0292_#1.jpg _P2,1424.00316010885,2169.01475329238,2169.00829873931,1422.00316455344,
0293_#1.jpg _P2,1424.00035112355,2170.00829491502,2169.00576301678,1423.00140548068,
0294_#1.jpg _P2,1425.00140350808,2170.01474649367,2169.00829873931,1423.00316232959,
0295_#1.jpg _P2,1426.00140252385,2170.02304135233,2169.00829873931,1422.00316455344,
0296_#1.jpg _P2,1425.00035087715,2170.00829491502,2169.0036883325,1423.00140548068,
0297_#1.jpg _P2,1426.00140252385,2169.01475329238,2169.00576301678,1423.00140548068,
0298_#1.jpg _P2,1425.00140350808,2170.01129029321,2170.00368663281,1422.00140646907,
0299_#1.jpg _P2,1425.00140350808,2169.01129549848,2171.0057577077,1423,
0300_#1.jpg _P2,1425.00035087715,2170.00829491502,2169.0036883325,1423.00140548068,
0301_#1.jpg _P2,1425.00140350808,2170.01129029321,2169.00576301678,1423.00316232959,
0302_#1.jpg _P2,1425.00035087715,2170.00829491502,2169.0036883325,1423.00140548068,
0303_#1.jpg _P2,1424.00140449369,2169.0186721188,2169.01129549848,1422.00140646907,
0304_#1.jpg _P2,1424.00035112355,2170.00829491502,2169.00576301678,1423.00140548068,
0305_#1.jpg _P2,1425.00140350808,2170.01474649367,2169.00829873931,1423.00316232959,
0306_#1.jpg _P2,1424.00140449369,2170.01866351421,2169.01129549848,1422.00316455344,
0307_#1.jpg _P2,1425.00315789124,2169.02305197524,2170.01129029321,1422.00140646907,
0308_#1.jpg _P2,1426.00140252385,2169.0186721188,2169.00576301678,1422.00140646907,
0309_#1.jpg _P2,1425.00035087715,2169.00829873931,2169.0036883325,1423.0003513703,
0310_#1.jpg _P2,1424.00035112355,2169.00829873931,2169.00576301678,1423.0003513703,
0311_#1.jpg _P2,1426.00140252385,2169.0186721188,2169.00829873931,1423.00140548068,
